,UserId,SessionId,ArticleId_served,Click,Time Spent
66738,1995,3,456,1,53
66739,1995,3,4010,0,0
66740,1995,4,1812,0,0
66741,1995,4,402,0,0
66742,1995,4,416,0,0
66743,1995,4,45,0,0
66744,1995,4,2844,0,0
66745,1995,4,4658,0,0
66746,1995,4,1357,0,0
66747,1995,4,4599,0,0
66748,1995,4,1325,1,68
66749,1995,4,4418,0,0
66750,1996,1,2049,1,67
66751,1996,1,2095,0,0
66752,1996,1,433,1,60
66753,1996,1,1016,0,0
66754,1996,1,2159,0,0
66755,1996,1,597,0,0
66756,1996,1,4610,0,0
66757,1996,1,2945,0,0
66758,1996,1,1833,0,0
66759,1996,1,3792,0,0
66760,1996,2,3336,0,0
66761,1996,2,3245,0,0
66762,1996,2,808,0,0
66763,1996,2,4660,0,0
66764,1996,2,4313,1,51
66765,1996,2,4006,1,45
66766,1996,2,328,0,0
66767,1996,2,3491,1,56
66768,1996,2,2665,1,52
66769,1996,2,1223,0,0
66770,1996,3,2971,0,0
66771,1996,3,3993,0,0
66772,1996,3,3352,0,0
66773,1996,3,660,1,68
66774,1996,3,3029,0,0
66775,1996,3,4453,0,0
66776,1996,3,3043,0,0
66777,1996,3,4521,0,0
66778,1996,3,4389,0,0
66779,1996,3,2730,0,0
66780,1997,1,2916,0,0
66781,1997,1,3129,0,0
66782,1997,1,1472,0,0
66783,1997,1,4818,0,0
66784,1997,1,4175,1,63
66785,1997,1,4487,0,0
66786,1997,1,2113,0,0
66787,1997,1,3083,0,0
66788,1997,1,3229,0,0
66789,1997,1,4811,0,0
66790,1997,2,1047,0,0
66791,1997,2,857,0,0
66792,1997,2,3947,0,0
66793,1997,2,4258,0,0
66794,1997,2,3945,0,0
66795,1997,2,1979,0,0
66796,1997,2,1077,0,0
66797,1997,2,1347,1,60
66798,1997,2,1029,1,76
66799,1997,2,3944,0,0
66800,1997,3,778,0,0
66801,1997,3,3826,0,0
66802,1997,3,3318,0,0
66803,1997,3,3907,1,66
66804,1997,3,3928,1,61
66805,1997,3,1333,1,53
66806,1997,3,3216,0,0
66807,1997,3,815,0,0
66808,1997,3,2960,0,0
66809,1997,3,3308,1,72
66810,1997,4,3502,0,0
66811,1997,4,602,1,49
66812,1997,4,413,0,0
66813,1997,4,491,0,0
66814,1997,4,3472,0,0
66815,1997,4,2647,0,0
66816,1997,4,4397,0,0
66817,1997,4,2239,1,75
66818,1997,4,3463,0,0
66819,1997,4,1015,0,0
66820,1997,5,3831,0,0
66821,1997,5,1048,0,0
66822,1997,5,4128,1,60
66823,1997,5,756,0,0
66824,1997,5,3865,1,63
66825,1997,5,4310,0,0
66826,1997,5,3541,0,0
66827,1997,5,818,0,0
66828,1997,5,670,1,59
66829,1997,5,1166,0,0
66830,1997,6,4451,0,0
66831,1997,6,1171,1,62
66832,1997,6,1257,0,0
66833,1997,6,4610,0,0
66834,1997,6,530,0,0
66835,1997,6,4646,0,0
66836,1997,6,2372,0,0
66837,1997,6,2227,0,0
66838,1997,6,2937,0,0
66839,1997,6,4509,0,0
66840,1997,7,134,0,0
66841,1997,7,349,0,0
66842,1997,7,2764,0,0
66843,1997,7,2336,0,0
66844,1997,7,2417,1,60
66845,1997,7,1570,0,0
66846,1997,7,1933,0,0
66847,1997,7,3097,1,35
66848,1997,7,1340,0,0
66849,1997,7,3729,0,0
66850,1997,8,3674,1,46
66851,1997,8,449,0,0
66852,1997,8,766,0,0
66853,1997,8,265,0,0
66854,1997,8,3747,0,0
66855,1997,8,4670,0,0
66856,1997,8,4203,1,54
66857,1997,8,2316,0,0
66858,1997,8,3055,0,0
66859,1997,8,796,0,0
66860,1997,9,3190,1,54
66861,1997,9,2328,0,0
66862,1997,9,2797,0,0
66863,1997,9,2427,1,61
66864,1997,9,911,0,0
66865,1997,9,3876,1,61
66866,1997,9,3234,0,0
66867,1997,9,950,0,0
66868,1997,9,4750,0,0
66869,1997,9,3800,0,0
66870,1998,1,690,1,74
66871,1998,1,1331,1,55
66872,1998,1,343,0,0
66873,1998,1,807,0,0
66874,1998,1,1506,0,0
66875,1998,1,4523,0,0
66876,1998,1,954,0,0
66877,1998,1,2216,1,60
66878,1998,1,4145,0,0
66879,1998,1,2895,0,0
66880,1999,1,2280,0,0
66881,1999,1,2878,0,0
66882,1999,1,1137,1,63
66883,1999,1,1347,1,66
66884,1999,1,1258,1,57
66885,1999,1,137,0,0
66886,1999,1,4340,0,0
66887,1999,1,1217,0,0
66888,1999,1,3992,0,0
66889,1999,1,453,0,0
66890,2000,1,3578,0,0
66891,2000,1,205,1,50
66892,2000,1,1156,0,0
66893,2000,1,2345,0,0
66894,2000,1,4374,1,66
66895,2000,1,406,0,0
66896,2000,1,562,0,0
66897,2000,1,1382,0,0
66898,2000,1,2226,0,0
66899,2000,1,184,0,0
66900,2001,1,189,0,0
66901,2001,1,2652,0,0
66902,2001,1,3180,0,0
66903,2001,1,1800,1,50
66904,2001,1,244,0,0
66905,2001,1,805,0,0
66906,2001,1,1353,0,0
66907,2001,1,4278,0,0
66908,2001,1,1679,0,0
66909,2001,1,982,0,0
66910,2002,1,1355,0,0
66911,2002,1,3180,0,0
66912,2002,1,979,0,0
66913,2002,1,4506,0,0
66914,2002,1,2186,0,0
66915,2002,1,2017,0,0
66916,2002,1,1675,1,52
66917,2002,1,3264,0,0
66918,2002,1,1058,0,0
66919,2002,1,3601,0,0
66920,2003,1,469,1,60
66921,2003,1,2859,0,0
66922,2003,1,2860,0,0
66923,2003,1,4609,0,0
66924,2003,1,1761,0,0
66925,2003,1,1882,0,0
66926,2003,1,1667,0,0
66927,2003,1,1451,0,0
66928,2003,1,3852,0,0
66929,2003,1,2769,0,0
66930,2003,2,2286,0,0
66931,2003,2,458,0,0
66932,2003,2,1004,0,0
66933,2003,2,953,0,0
66934,2003,2,1945,1,70
66935,2003,2,149,0,0
66936,2003,2,2758,0,0
66937,2003,2,1733,1,73
66938,2003,2,178,0,0
66939,2003,2,2927,0,0
66940,2003,3,1110,1,45
66941,2003,3,1892,0,0
66942,2003,3,4787,0,0
66943,2003,3,4050,0,0
66944,2003,3,3752,0,0
66945,2003,3,3298,0,0
66946,2003,3,421,0,0
66947,2003,3,4140,0,0
66948,2003,3,3910,0,0
66949,2003,3,3767,0,0
66950,2003,4,4333,0,0
66951,2003,4,1617,0,0
66952,2003,4,306,1,40
66953,2003,4,1611,0,0
66954,2003,4,1810,0,0
66955,2003,4,3618,0,0
66956,2003,4,1998,0,0
66957,2003,4,3589,1,71
66958,2003,4,3985,1,75
66959,2003,4,4541,0,0
66960,2003,5,2838,0,0
66961,2003,5,2166,0,0
66962,2003,5,3109,0,0
66963,2003,5,2395,1,57
66964,2003,5,4327,0,0
66965,2003,5,2656,1,58
66966,2003,5,3396,0,0
66967,2003,5,4674,1,57
66968,2003,5,1635,0,0
66969,2003,5,188,1,45
66970,2003,6,2614,0,0
66971,2003,6,3288,0,0
66972,2003,6,2119,0,0
66973,2003,6,410,0,0
66974,2003,6,3147,0,0
66975,2003,6,3614,0,0
66976,2003,6,3617,0,0
66977,2003,6,43,0,0
66978,2003,6,1132,1,66
66979,2003,6,3601,0,0
66980,2003,7,3848,0,0
66981,2003,7,2292,1,53
66982,2003,7,4165,0,0
66983,2003,7,4029,0,0
66984,2003,7,1112,0,0
66985,2003,7,4472,0,0
66986,2003,7,509,0,0
66987,2003,7,470,0,0
66988,2003,7,2834,0,0
66989,2003,7,181,0,0
66990,2004,1,391,0,0
66991,2004,1,1708,0,0
66992,2004,1,438,1,62
66993,2004,1,3523,0,0
66994,2004,1,1788,0,0
66995,2004,1,3817,0,0
66996,2004,1,377,0,0
66997,2004,1,4503,1,62
66998,2004,1,1921,1,49
66999,2004,1,289,0,0
67000,2005,1,3072,0,0
67001,2005,1,3458,0,0
67002,2005,1,1588,0,0
67003,2005,1,4612,0,0
67004,2005,1,4777,0,0
67005,2005,1,818,1,75
67006,2005,1,3644,0,0
67007,2005,1,654,0,0
67008,2005,1,2702,0,0
67009,2005,1,1990,0,0
67010,2006,1,4247,0,0
67011,2006,1,4593,0,0
67012,2006,1,4751,0,0
67013,2006,1,2831,0,0
67014,2006,1,1795,0,0
67015,2006,1,1350,0,0
67016,2006,1,1137,0,0
67017,2006,1,1702,0,0
67018,2006,1,4627,0,0
67019,2006,1,1132,1,69
67020,2006,2,1392,0,0
67021,2006,2,4491,0,0
67022,2006,2,1277,0,0
67023,2006,2,156,0,0
67024,2006,2,1578,1,52
67025,2006,2,3468,0,0
67026,2006,2,3005,0,0
67027,2006,2,1500,1,61
67028,2006,2,1010,0,0
67029,2006,2,4769,0,0
67030,2006,3,2395,0,0
67031,2006,3,142,1,56
67032,2006,3,342,0,0
67033,2006,3,3365,0,0
67034,2006,3,2117,0,0
67035,2006,3,3197,0,0
67036,2006,3,2841,0,0
67037,2006,3,1246,0,0
67038,2006,3,3654,0,0
67039,2006,3,1438,1,74
67040,2006,4,351,0,0
67041,2006,4,4291,0,0
67042,2006,4,3927,1,60
67043,2006,4,532,0,0
67044,2006,4,1082,0,0
67045,2006,4,1268,0,0
67046,2006,4,4308,0,0
67047,2006,4,2263,0,0
67048,2006,4,1533,0,0
67049,2006,4,2165,0,0
67050,2007,1,686,0,0
67051,2007,1,2434,0,0
67052,2007,1,701,0,0
67053,2007,1,4710,1,73
67054,2007,1,4121,0,0
67055,2007,1,1183,0,0
67056,2007,1,160,0,0
67057,2007,1,2887,0,0
67058,2007,1,2193,0,0
67059,2007,1,1862,0,0
67060,2007,2,3655,0,0
67061,2007,2,3315,0,0
67062,2007,2,1779,0,0
67063,2007,2,180,0,0
67064,2007,2,1142,0,0
67065,2007,2,1285,0,0
67066,2007,2,417,1,46
67067,2007,2,1096,0,0
67068,2007,2,1928,0,0
67069,2007,2,3411,0,0
67070,2008,1,477,0,0
67071,2008,1,1932,1,58
67072,2008,1,3010,0,0
67073,2008,1,3524,0,0
67074,2008,1,1802,0,0
67075,2008,1,1334,0,0
67076,2008,1,4643,0,0
67077,2008,1,1854,0,0
67078,2008,1,2161,0,0
67079,2008,1,1085,0,0
67080,2008,2,2423,0,0
67081,2008,2,688,0,0
67082,2008,2,2487,0,0
67083,2008,2,3747,0,0
67084,2008,2,3745,0,0
67085,2008,2,3007,0,0
67086,2008,2,2873,0,0
67087,2008,2,4326,0,0
67088,2008,2,1807,1,47
67089,2008,2,284,0,0
67090,2008,3,1931,0,0
67091,2008,3,674,0,0
67092,2008,3,1954,1,63
67093,2008,3,3614,0,0
67094,2008,3,287,0,0
67095,2008,3,154,0,0
67096,2008,3,3709,0,0
67097,2008,3,4369,0,0
67098,2008,3,761,0,0
67099,2008,3,4338,0,0
67100,2008,4,2760,0,0
67101,2008,4,1231,0,0
67102,2008,4,1173,0,0
67103,2008,4,312,0,0
67104,2008,4,3353,0,0
67105,2008,4,4796,0,0
67106,2008,4,1150,0,0
67107,2008,4,1529,1,70
67108,2008,4,1836,0,0
67109,2008,4,2576,0,0
67110,2008,5,3965,0,0
67111,2008,5,4124,0,0
67112,2008,5,4010,0,0
67113,2008,5,3610,0,0
67114,2008,5,2832,0,0
67115,2008,5,2543,0,0
67116,2008,5,751,0,0
67117,2008,5,4054,1,53
67118,2008,5,4114,0,0
67119,2008,5,3095,0,0
67120,2009,1,75,0,0
67121,2009,1,2817,0,0
67122,2009,1,3756,1,74
67123,2009,1,2054,0,0
67124,2009,1,2115,0,0
67125,2009,1,2010,0,0
67126,2009,1,1574,0,0
67127,2009,1,2905,0,0
67128,2009,1,4651,1,59
67129,2009,1,4555,0,0
67130,2010,1,4239,1,45
67131,2010,1,670,1,64
67132,2010,1,3890,0,0
67133,2010,1,3415,0,0
67134,2010,1,1995,0,0
67135,2010,1,3373,0,0
67136,2010,1,3025,1,49
67137,2010,1,4194,0,0
67138,2010,1,2759,0,0
67139,2010,1,1817,0,0
67140,2010,2,4361,0,0
67141,2010,2,235,0,0
67142,2010,2,4024,0,0
67143,2010,2,1589,0,0
67144,2010,2,2453,0,0
67145,2010,2,4196,0,0
67146,2010,2,2424,1,78
67147,2010,2,2144,0,0
67148,2010,2,4375,0,0
67149,2010,2,493,1,53
67150,2011,1,605,0,0
67151,2011,1,4700,1,76
67152,2011,1,2273,0,0
67153,2011,1,539,0,0
67154,2011,1,2502,1,47
67155,2011,1,1113,0,0
67156,2011,1,2771,0,0
67157,2011,1,4085,1,66
67158,2011,1,3647,1,50
67159,2011,1,3910,0,0
67160,2012,1,3658,0,0
67161,2012,1,2846,0,0
67162,2012,1,1273,0,0
67163,2012,1,1227,0,0
67164,2012,1,3047,0,0
67165,2012,1,1140,0,0
67166,2012,1,3264,0,0
67167,2012,1,2957,0,0
67168,2012,1,3919,0,0
67169,2012,1,1779,1,47
67170,2013,1,4099,0,0
67171,2013,1,2464,0,0
67172,2013,1,2048,0,0
67173,2013,1,1360,1,66
67174,2013,1,2258,0,0
67175,2013,1,228,0,0
67176,2013,1,4469,0,0
67177,2013,1,836,0,0
67178,2013,1,4725,0,0
67179,2013,1,4105,0,0
67180,2013,2,288,0,0
67181,2013,2,1895,0,0
67182,2013,2,1993,1,45
67183,2013,2,2197,0,0
67184,2013,2,3247,0,0
67185,2013,2,516,0,0
67186,2013,2,4673,1,87
67187,2013,2,613,1,44
67188,2013,2,2356,0,0
67189,2013,2,2915,0,0
67190,2013,3,1072,0,0
67191,2013,3,2103,0,0
67192,2013,3,3969,1,65
67193,2013,3,4561,1,66
67194,2013,3,3436,0,0
67195,2013,3,539,0,0
67196,2013,3,3140,0,0
67197,2013,3,2100,0,0
67198,2013,3,4274,1,47
67199,2013,3,3879,0,0
67200,2013,4,3504,0,0
67201,2013,4,3660,0,0
67202,2013,4,2376,0,0
67203,2013,4,4707,0,0
67204,2013,4,3019,0,0
67205,2013,4,935,1,49
67206,2013,4,1243,0,0
67207,2013,4,898,1,50
67208,2013,4,2975,1,56
67209,2013,4,2265,0,0
67210,2013,5,322,0,0
67211,2013,5,2050,0,0
67212,2013,5,165,1,71
67213,2013,5,3416,0,0
67214,2013,5,4436,0,0
67215,2013,5,3691,1,75
67216,2013,5,2516,0,0
67217,2013,5,884,0,0
67218,2013,5,3643,0,0
67219,2013,5,3474,0,0
67220,2013,6,4344,0,0
67221,2013,6,4003,0,0
67222,2013,6,2142,0,0
67223,2013,6,1070,1,57
67224,2013,6,3923,0,0
67225,2013,6,3231,1,68
67226,2013,6,4310,1,52
67227,2013,6,684,0,0
67228,2013,6,4353,1,63
67229,2013,6,1068,0,0
67230,2013,7,341,0,0
67231,2013,7,1964,0,0
67232,2013,7,2939,0,0
67233,2013,7,3044,0,0
67234,2013,7,3279,1,59
67235,2013,7,84,0,0
67236,2013,7,1976,0,0
67237,2013,7,3379,0,0
67238,2013,7,4759,0,0
67239,2013,7,4001,0,0
67240,2014,1,4177,0,0
67241,2014,1,3598,1,51
67242,2014,1,4564,0,0
67243,2014,1,3739,0,0
67244,2014,1,747,0,0
67245,2014,1,1661,0,0
67246,2014,1,3549,0,0
67247,2014,1,1844,0,0
67248,2014,1,2189,0,0
67249,2014,1,3233,0,0
67250,2015,1,366,0,0
67251,2015,1,2086,0,0
67252,2015,1,3797,0,0
67253,2015,1,3880,0,0
67254,2015,1,3024,0,0
67255,2015,1,2967,1,47
67256,2015,1,4286,0,0
67257,2015,1,2667,1,62
67258,2015,1,2071,0,0
67259,2015,1,3886,0,0
67260,2015,2,3083,0,0
67261,2015,2,4134,0,0
67262,2015,2,2960,1,56
67263,2015,2,1808,0,0
67264,2015,2,1610,0,0
67265,2015,2,2058,0,0
67266,2015,2,299,0,0
67267,2015,2,1021,1,52
67268,2015,2,1990,0,0
67269,2015,2,2751,0,0
67270,2015,3,1759,0,0
67271,2015,3,2577,0,0
67272,2015,3,681,0,0
67273,2015,3,2975,0,0
67274,2015,3,4438,0,0
67275,2015,3,2822,0,0
67276,2015,3,2471,0,0
67277,2015,3,2440,0,0
67278,2015,3,3079,0,0
67279,2015,3,4106,1,68
67280,2016,1,2034,0,0
67281,2016,1,3798,0,0
67282,2016,1,3498,0,0
67283,2016,1,3185,0,0
67284,2016,1,1075,0,0
67285,2016,1,4564,1,33
67286,2016,1,1606,0,0
67287,2016,1,3501,0,0
67288,2016,1,2490,0,0
67289,2016,1,1977,0,0
67290,2016,2,3711,1,53
67291,2016,2,4016,0,0
67292,2016,2,2792,0,0
67293,2016,2,1497,0,0
67294,2016,2,2816,0,0
67295,2016,2,349,1,62
67296,2016,2,3910,0,0
67297,2016,2,1300,0,0
67298,2016,2,4180,0,0
67299,2016,2,513,1,69
67300,2017,1,651,0,0
67301,2017,1,3034,0,0
67302,2017,1,2487,0,0
67303,2017,1,1458,0,0
67304,2017,1,181,1,53
67305,2017,1,1128,0,0
67306,2017,1,3551,0,0
67307,2017,1,3652,0,0
67308,2017,1,1151,0,0
67309,2017,1,3931,0,0
67310,2017,2,2235,0,0
67311,2017,2,2565,0,0
67312,2017,2,2202,0,0
67313,2017,2,2014,0,0
67314,2017,2,4733,0,0
67315,2017,2,3080,1,46
67316,2017,2,2724,0,0
67317,2017,2,2825,0,0
67318,2017,2,4799,1,54
67319,2017,2,4344,0,0
67320,2018,1,2978,0,0
67321,2018,1,4781,0,0
67322,2018,1,1159,0,0
67323,2018,1,1009,0,0
67324,2018,1,755,1,60
67325,2018,1,168,1,62
67326,2018,1,4729,0,0
67327,2018,1,1199,0,0
67328,2018,1,1743,1,56
67329,2018,1,1912,0,0
67330,2018,2,682,0,0
67331,2018,2,3768,0,0
67332,2018,2,469,1,54
67333,2018,2,1206,0,0
67334,2018,2,2031,0,0
67335,2018,2,1669,0,0
67336,2018,2,4804,0,0
67337,2018,2,1285,1,57
67338,2018,2,4026,0,0
67339,2018,2,3353,0,0
67340,2018,3,2871,0,0
67341,2018,3,2807,1,56
67342,2018,3,2522,0,0
67343,2018,3,3654,0,0
67344,2018,3,424,1,59
67345,2018,3,4530,1,66
67346,2018,3,4405,0,0
67347,2018,3,4702,1,62
67348,2018,3,2225,0,0
67349,2018,3,28,0,0
67350,2018,4,4500,0,0
67351,2018,4,1629,0,0
67352,2018,4,4130,0,0
67353,2018,4,2141,0,0
67354,2018,4,3662,0,0
67355,2018,4,88,0,0
67356,2018,4,2399,1,60
67357,2018,4,172,0,0
67358,2018,4,4159,1,54
67359,2018,4,1583,0,0
67360,2018,5,225,0,0
67361,2018,5,2987,0,0
67362,2018,5,4395,0,0
67363,2018,5,2788,0,0
67364,2018,5,3081,0,0
67365,2018,5,709,0,0
67366,2018,5,2943,1,51
67367,2018,5,4802,0,0
67368,2018,5,3072,1,81
67369,2018,5,3376,0,0
67370,2018,6,4672,0,0
67371,2018,6,3415,0,0
67372,2018,6,1521,1,40
67373,2018,6,61,0,0
67374,2018,6,2386,0,0
67375,2018,6,3183,0,0
67376,2018,6,2465,0,0
67377,2018,6,2886,0,0
67378,2018,6,4412,0,0
67379,2018,6,4111,0,0
67380,2018,7,3644,0,0
67381,2018,7,3779,1,67
67382,2018,7,4368,0,0
67383,2018,7,3424,0,0
67384,2018,7,4003,0,0
67385,2018,7,1820,0,0
67386,2018,7,3023,0,0
67387,2018,7,2030,0,0
67388,2018,7,2419,0,0
67389,2018,7,1246,0,0
67390,2019,1,4723,0,0
67391,2019,1,4409,0,0
67392,2019,1,1199,1,64
67393,2019,1,2232,1,59
67394,2019,1,1336,1,60
67395,2019,1,397,0,0
67396,2019,1,799,0,0
67397,2019,1,3631,0,0
67398,2019,1,4141,0,0
67399,2019,1,2579,0,0
67400,2020,1,2231,0,0
67401,2020,1,1625,1,64
67402,2020,1,1530,0,0
67403,2020,1,2318,0,0
67404,2020,1,3261,0,0
67405,2020,1,1194,0,0
67406,2020,1,3133,0,0
67407,2020,1,3658,1,53
67408,2020,1,4481,0,0
67409,2020,1,1086,0,0
67410,2020,2,2787,0,0
67411,2020,2,3435,0,0
67412,2020,2,3314,0,0
67413,2020,2,4174,0,0
67414,2020,2,3696,0,0
67415,2020,2,1353,0,0
67416,2020,2,2259,1,63
67417,2020,2,3241,0,0
67418,2020,2,615,0,0
67419,2020,2,4196,1,56
67420,2020,3,4776,1,60
67421,2020,3,4451,0,0
67422,2020,3,1473,0,0
67423,2020,3,273,1,66
67424,2020,3,349,0,0
67425,2020,3,1089,0,0
67426,2020,3,367,0,0
67427,2020,3,4131,0,0
67428,2020,3,4694,0,0
67429,2020,3,3792,0,0
67430,2020,4,4135,0,0
67431,2020,4,1219,0,0
67432,2020,4,3383,0,0
67433,2020,4,2314,0,0
67434,2020,4,3276,0,0
67435,2020,4,4273,1,80
67436,2020,4,1282,1,76
67437,2020,4,1805,0,0
67438,2020,4,2875,0,0
67439,2020,4,3454,0,0
67440,2021,1,2731,0,0
67441,2021,1,1812,0,0
67442,2021,1,1609,0,0
67443,2021,1,377,0,0
67444,2021,1,4605,0,0
67445,2021,1,2624,0,0
67446,2021,1,1334,1,55
67447,2021,1,2255,0,0
67448,2021,1,4129,0,0
67449,2021,1,2560,0,0
67450,2021,2,3672,0,0
67451,2021,2,2047,0,0
67452,2021,2,3337,1,54
67453,2021,2,10,0,0
67454,2021,2,838,1,53
67455,2021,2,3067,0,0
67456,2021,2,363,0,0
67457,2021,2,1143,0,0
67458,2021,2,2850,0,0
67459,2021,2,3380,0,0
67460,2021,3,4706,0,0
67461,2021,3,3257,1,62
67462,2021,3,4600,0,0
67463,2021,3,4243,0,0
67464,2021,3,4599,0,0
67465,2021,3,1118,0,0
67466,2021,3,3024,0,0
67467,2021,3,3937,0,0
67468,2021,3,1092,0,0
67469,2021,3,3098,0,0
67470,2021,4,1502,0,0
67471,2021,4,3484,0,0
67472,2021,4,288,1,59
67473,2021,4,580,0,0
67474,2021,4,2460,0,0
67475,2021,4,268,1,61
67476,2021,4,3731,0,0
67477,2021,4,1672,1,58
67478,2021,4,3766,0,0
67479,2021,4,563,0,0
67480,2021,5,1818,1,60
67481,2021,5,4729,0,0
67482,2021,5,1208,0,0
67483,2021,5,968,0,0
67484,2021,5,891,1,59
67485,2021,5,1885,1,49
67486,2021,5,710,0,0
67487,2021,5,2105,0,0
67488,2021,5,1312,0,0
67489,2021,5,4220,0,0
67490,2021,6,1977,1,55
67491,2021,6,342,0,0
67492,2021,6,1868,0,0
67493,2021,6,331,0,0
67494,2021,6,2125,1,61
67495,2021,6,4280,0,0
67496,2021,6,4268,0,0
67497,2021,6,958,0,0
67498,2021,6,4247,0,0
67499,2021,6,2639,0,0
67500,2021,7,470,1,44
67501,2021,7,2235,0,0
67502,2021,7,3778,0,0
67503,2021,7,2526,0,0
67504,2021,7,3652,1,64
67505,2021,7,1787,0,0
67506,2021,7,2004,0,0
67507,2021,7,1439,0,0
67508,2021,7,4415,0,0
67509,2021,7,268,0,0
67510,2021,8,606,0,0
67511,2021,8,1817,0,0
67512,2021,8,4020,0,0
67513,2021,8,985,0,0
67514,2021,8,2967,0,0
67515,2021,8,1253,0,0
67516,2021,8,135,0,0
67517,2021,8,175,0,0
67518,2021,8,3617,0,0
67519,2021,8,938,1,56
67520,2021,9,57,0,0
67521,2021,9,781,1,60
67522,2021,9,3830,0,0
67523,2021,9,522,0,0
67524,2021,9,4550,1,63
67525,2021,9,3604,0,0
67526,2021,9,1890,1,36
67527,2021,9,1721,0,0
67528,2021,9,4069,0,0
67529,2021,9,2375,0,0
67530,2021,10,880,0,0
67531,2021,10,1620,1,59
67532,2021,10,994,0,0
67533,2021,10,3703,0,0
67534,2021,10,296,0,0
67535,2021,10,4378,0,0
67536,2021,10,3251,0,0
67537,2021,10,3891,1,63
67538,2021,10,3757,0,0
67539,2021,10,2457,0,0
67540,2022,1,367,1,58
67541,2022,1,4578,0,0
67542,2022,1,2464,0,0
67543,2022,1,4424,0,0
67544,2022,1,4770,0,0
67545,2022,1,74,0,0
67546,2022,1,2710,0,0
67547,2022,1,1124,0,0
67548,2022,1,1896,0,0
67549,2022,1,3978,1,54
67550,2022,2,3590,0,0
67551,2022,2,1337,0,0
67552,2022,2,986,0,0
67553,2022,2,3441,0,0
67554,2022,2,2067,0,0
67555,2022,2,2066,1,45
67556,2022,2,3814,0,0
67557,2022,2,903,0,0
67558,2022,2,4784,1,55
67559,2022,2,2550,0,0
67560,2022,3,1466,1,43
67561,2022,3,4304,0,0
67562,2022,3,2814,0,0
67563,2022,3,210,0,0
67564,2022,3,2202,1,52
67565,2022,3,1130,0,0
67566,2022,3,2743,0,0
67567,2022,3,1533,1,57
67568,2022,3,3805,0,0
67569,2022,3,1339,0,0
67570,2023,1,646,0,0
67571,2023,1,4242,0,0
67572,2023,1,257,1,62
67573,2023,1,2768,0,0
67574,2023,1,967,0,0
67575,2023,1,648,0,0
67576,2023,1,3042,0,0
67577,2023,1,2215,0,0
67578,2023,1,552,0,0
67579,2023,1,1463,1,61
67580,2023,2,1617,0,0
67581,2023,2,936,1,63
67582,2023,2,1433,0,0
67583,2023,2,3737,0,0
67584,2023,2,3989,1,61
67585,2023,2,1059,0,0
67586,2023,2,2006,0,0
67587,2023,2,733,1,59
67588,2023,2,415,0,0
67589,2023,2,3966,0,0
67590,2023,3,1491,0,0
67591,2023,3,463,0,0
67592,2023,3,3581,0,0
67593,2023,3,4690,0,0
67594,2023,3,3997,0,0
67595,2023,3,1423,0,0
67596,2023,3,161,0,0
67597,2023,3,1429,1,56
67598,2023,3,3685,0,0
67599,2023,3,1958,0,0
67600,2023,4,1860,0,0
67601,2023,4,341,1,59
67602,2023,4,4241,0,0
67603,2023,4,1929,0,0
67604,2023,4,739,0,0
67605,2023,4,1887,0,0
67606,2023,4,4729,0,0
67607,2023,4,119,0,0
67608,2023,4,672,0,0
67609,2023,4,2857,1,45
67610,2023,5,2427,0,0
67611,2023,5,1533,0,0
67612,2023,5,457,0,0
67613,2023,5,413,0,0
67614,2023,5,4707,1,54
67615,2023,5,1030,0,0
67616,2023,5,3791,0,0
67617,2023,5,1844,0,0
67618,2023,5,3032,1,67
67619,2023,5,3761,0,0
67620,2023,6,2825,1,58
67621,2023,6,4436,0,0
67622,2023,6,2610,0,0
67623,2023,6,2058,1,67
67624,2023,6,4467,0,0
67625,2023,6,4123,0,0
67626,2023,6,2906,0,0
67627,2023,6,3831,0,0
67628,2023,6,4597,0,0
67629,2023,6,1099,0,0
67630,2023,7,4371,0,0
67631,2023,7,962,1,65
67632,2023,7,1651,0,0
67633,2023,7,3974,0,0
67634,2023,7,111,1,57
67635,2023,7,303,0,0
67636,2023,7,3125,0,0
67637,2023,7,1871,1,51
67638,2023,7,2672,0,0
67639,2023,7,1394,0,0
67640,2023,8,471,0,0
67641,2023,8,2816,0,0
67642,2023,8,3639,0,0
67643,2023,8,4740,1,65
67644,2023,8,4578,0,0
67645,2023,8,4290,0,0
67646,2023,8,2337,1,63
67647,2023,8,737,0,0
67648,2023,8,4765,0,0
67649,2023,8,4240,0,0
67650,2024,1,4180,0,0
67651,2024,1,3306,0,0
67652,2024,1,1274,0,0
67653,2024,1,4221,0,0
67654,2024,1,4520,0,0
67655,2024,1,822,0,0
67656,2024,1,2250,0,0
67657,2024,1,2219,0,0
67658,2024,1,527,0,0
67659,2024,1,1311,1,60
67660,2025,1,501,0,0
67661,2025,1,3872,0,0
67662,2025,1,4241,1,63
67663,2025,1,439,0,0
67664,2025,1,4350,0,0
67665,2025,1,3936,1,51
67666,2025,1,1092,0,0
67667,2025,1,2943,0,0
67668,2025,1,1862,0,0
67669,2025,1,4146,0,0
67670,2025,2,4713,1,58
67671,2025,2,2016,0,0
67672,2025,2,3069,0,0
67673,2025,2,1482,0,0
67674,2025,2,4657,1,62
67675,2025,2,1785,1,82
67676,2025,2,3585,0,0
67677,2025,2,3222,1,50
67678,2025,2,1739,0,0
67679,2025,2,4244,0,0
67680,2026,1,1697,0,0
